Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,20 to 24,Male,Knife or Sharp Implement,No,Sep 2007,Murder,Solved,Ealing,Black
1,25 to 34,Male,Shooting,No,Sep 2007,Murder,Unsolved,Ealing,Black
1,35 to 44,Male,Shooting,No,Sep 2007,Murder,Unsolved,Southwark,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2007,Murder,Unsolved,Southwark,Black
1,25 to 34,Male,Knife or Sharp Implement,Yes,Sep 2007,Murder,Solved,Greenwich,White
1,45 to 54,Male,Other Method of Killing,No,Sep 2007,Murder,Solved,Greenwich,White
1,0 to 12,Male,Not known/Not Recorded,No,Sep 2007,Manslaughter,Solved,Hackney,White
1,20 to 24,Male,Knife or Sharp Implement,No,Sep 2007,Murder,Solved,Waltham Forest,Black
1,0 to 12,Male,Other Method of Killing,No,Sep 2007,Murder,Solved,Waltham Forest,White
1,20 to 24,Male,Other Method of Killing,No,Sep 2007,Murder,Solved,Westminster,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Sep 2007,Murder,Solved,Hammersmith & Fulham,White
1,20 to 24,Male,Shooting,No,Oct 2007,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Shooting,No,Oct 2007,Murder,Solved,Lambeth,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Oct 2007,Murder,Solved,Brent,Asian
1,0 to 12,Male,"Physical Assault, no weapon",No,Oct 2007,Murder,Solved,Barnet,White
1,25 to 34,Female,Shooting,No,Oct 2007,Murder,Solved,Lewisham,White
1,45 to 54,Female,Other Method of Killing,No,Oct 2007,Murder,Solved,Lewisham,Black
1,13 to 19,Male,Shooting,No,Oct 2007,Murder,Unsolved,Greenwich,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Oct 2007,Murder,Solved,Bexley,White
1,25 to 34,Female,Not known/Not Recorded,No,Oct 2007,Murder,Solved,Southwark,Asian
1,20 to 24,Female,Other Method of Killing,No,Oct 2007,Murder,Solved,Southwark,White
1,13 to 19,Male,Knife or Sharp Implement,No,Oct 2007,Murder,Solved,Newham,Asian
1,55 to 64,Male,Other Method of Killing,No,Nov 2007,Manslaughter,Solved,Haringey,Asian
1,35 to 44,Male,Not known/Not Recorded,No,Nov 2007,Murder,Solved,Haringey,Black
1,65 and over,Female,Other Method of Killing,Yes,Nov 2007,Murder,Solved,Lewisham,White
1,65 and over,Female,Other Method of Killing,No,Nov 2007,Murder,Unsolved,Bromley,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Nov 2007,Murder,Solved,Croydon,Black
1,55 to 64,Male,Not known/Not Recorded,No,Nov 2007,Murder,Solved,Sutton,White
1,35 to 44,Male,Knife or Sharp Implement,No,Nov 2007,Murder,Solved,Sutton,White
1,13 to 19,Male,Shooting,No,Nov 2007,Murder,Solved,Hackney,White
1,13 to 19,Male,"Physical Assault, no weapon",No,Nov 2007,Murder,Solved,Newham,Black
1,35 to 44,Female,"Physical Assault, no weapon",Yes,Nov 2007,Murder,Solved,Newham,White
1,25 to 34,Male,Other Method of Killing,No,Nov 2007,Murder,Solved,Havering,White
1,55 to 64,Male,"Physical Assault, no weapon",No,Nov 2007,Manslaughter,Solved,Westminster,White
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2007,Murder,Solved,Islington,Black
1,45 to 54,Male,Not known/Not Recorded,No,Dec 2007,Murder,Solved,Southwark,White
1,20 to 24,Male,Shooting,No,Dec 2007,Murder,Unsolved,Southwark,Black
1,20 to 24,Female,Knife or Sharp Implement,Yes,Dec 2007,Murder,Solved,Bromley,White
1,20 to 24,Male,Knife or Sharp Implement,No,Dec 2007,Murder,Solved,Croydon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2007,Murder,Solved,Redbridge,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Dec 2007,Murder,Solved,Hackney,White
1,35 to 44,Male,Other Method of Killing,No,Jan 2008,Manslaughter,Solved,Wandsworth,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Jan 2008,Murder,Solved,Lambeth,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Lambeth,Other
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Merton,White
1,55 to 64,Male,Shooting,Yes,Jan 2008,Murder,Solved,Brent,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Barnet,White
1,13 to 19,Male,Blunt Implement,No,Jan 2008,Murder,Solved,Ealing,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Islington,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Bexley,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Enfield,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2008,Murder,Solved,Enfield,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Wandsworth,White
1,25 to 34,Female,Other Method of Killing,No,Feb 2008,Manslaughter,Solved,Hounslow,White
1,25 to 34,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Hillingdon,White
1,55 to 64,Female,"Physical Assault, no weapon",No,Feb 2008,Murder,Solved,Merton,White
1,20 to 24,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Merton,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Camden,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Greenwich,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Feb 2008,Murder,Solved,Croydon,White
1,25 to 34,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Newham,Black
1,55 to 64,Female,"Physical Assault, no weapon",No,Feb 2008,Murder,Unsolved,Newham,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2008,Murder,Solved,Westminster,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Lambeth,White
1,13 to 19,Male,Shooting,No,Mar 2008,Murder,Unsolved,Lambeth,Black
1,35 to 44,Male,Blunt Implement,No,Mar 2008,Murder,Solved,Brent,White
1,65 and over,Male,"Physical Assault, no weapon",No,Mar 2008,Murder,Unsolved,Brent,White
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Harrow,White
1,35 to 44,Male,Other Method of Killing,No,Mar 2008,Manslaughter,Solved,Islington,White
1,35 to 44,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Southwark,White
1,20 to 24,Male,Shooting,No,Mar 2008,Murder,Unsolved,Redbridge,Asian
1,45 to 54,Male,Knife or Sharp Implement,Yes,Mar 2008,Murder,Solved,Hackney,White
1,25 to 34,Male,Blunt Implement,Yes,Mar 2008,Murder,Solved,Hackney,White
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Hackney,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Hackney,Black
1,65 and over,Female,Not known/Not Recorded,No,Mar 2008,Murder,Solved,Waltham Forest,Asian
1,13 to 19,Male,Blunt Implement,No,Mar 2008,Murder,Solved,Enfield,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Enfield,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2008,Murder,Solved,Westminster,Other
1,20 to 24,Female,Other Method of Killing,No,Mar 2008,Murder,Unsolved,Westminster,White
1,55 to 64,Male,Other Method of Killing,No,Apr 2008,Murder,Solved,Merton,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2008,Murder,Solved,Brent,White
1,25 to 34,Male,Shooting,No,Apr 2008,Murder,Solved,Brent,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Apr 2008,Manslaughter,Solved,Greenwich,White
1,35 to 44,Male,Knife or Sharp Implement,Yes,Apr 2008,Murder,Solved,Bexley,White
1,25 to 34,Male,Blunt Implement,No,Apr 2008,Murder,Solved,Tower Hamlets,Black
1,65 and over,Male,Knife or Sharp Implement,No,Apr 2008,Murder,Solved,Redbridge,Asian
1,65 and over,Female,Knife or Sharp Implement,Yes,Apr 2008,Murder,Solved,Hackney,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Apr 2008,Murder,Solved,Waltham Forest,Asian
1,45 to 54,Male,"Physical Assault, no weapon",No,Apr 2008,Murder,Solved,Barking & Dagenham,White
1,20 to 24,Male,Knife or Sharp Implement,No,Apr 2008,Murder,Solved,Enfield,Black
1,20 to 24,Male,Other Method of Killing,No,Apr 2008,Murder,Solved,Westminster,Asian
1,25 to 34,Female,Other Method of Killing,No,May 2008,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Brent,Black
1,13 to 19,Male,Shooting,No,May 2008,Murder,Solved,Camden,Black
1,65 and over,Female,Knife or Sharp Implement,Yes,May 2008,Murder,Solved,Barnet,Black
1,25 to 34,Male,"Physical Assault, no weapon",No,May 2008,Murder,Solved,Barnet,White
1,25 to 34,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Haringey,White
1,35 to 44,Male,"Physical Assault, no weapon",No,May 2008,Murder,Solved,Haringey,White
1,25 to 34,Female,Shooting,No,May 2008,Murder,Unsolved,Haringey,White
1,13 to 19,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Southwark,Black
1,20 to 24,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Southwark,Black
1,13 to 19,Male,Blunt Implement,No,May 2008,Murder,Solved,Lewisham,White
1,13 to 19,Female,Other Method of Killing,No,May 2008,Manslaughter,Solved,Greenwich,Black
1,55 to 64,Male,Other Method of Killing,No,May 2008,Murder,Solved,Greenwich,White
1,13 to 19,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Bexley,White
1,0 to 12,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Sutton,Asian
1,0 to 12,Female,Knife or Sharp Implement,No,May 2008,Murder,Solved,Sutton,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,May 2008,Murder,Solved,Westminster,Black
1,13 to 19,Female,Knife or Sharp Implement,No,Jun 2008,Murder,Solved,Lambeth,Black
1,55 to 64,Male,"Physical Assault, no weapon",No,Jun 2008,Murder,Solved,Merton,White
1,35 to 44,Male,Other Method of Killing,No,Jun 2008,Murder,Solved,Brent,Asian
1,35 to 44,Male,"Physical Assault, no weapon",No,Jun 2008,Murder,Solved,Brent,White
1,35 to 44,Female,Knife or Sharp Implement,Yes,Jun 2008,Murder,Solved,Islington,Black
1,20 to 24,Female,Knife or Sharp Implement,Yes,Jun 2008,Murder,Solved,Islington,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2008,Murder,Solved,Islington,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jun 2008,Murder,Solved,Southwark,Black
1,20 to 24,Male,Blunt Implement,No,Jun 2008,Murder,Solved,Lewisham,White
1,20 to 24,Male,Knife or Sharp Implement,No,Jun 2008,Murder,Solved,Lewisham,White
1,20 to 24,Male,Knife or Sharp Implement,No,Jun 2008,Murder,Solved,Lewisham,White
1,0 to 12,Male,Other Method of Killing,No,Jun 2008,Murder,Solved,Tower Hamlets,Asian
1,35 to 44,Female,Knife or Sharp Implement,Yes,Jun 2008,Murder,Solved,Enfield,White
1,65 and over,Female,"Physical Assault, no weapon",Yes,Jun 2008,Murder,Solved,Havering,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Lambeth,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Islington,Black
1,35 to 44,Female,Knife or Sharp Implement,Yes,Jul 2008,Murder,Solved,Islington,White
1,35 to 44,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Haringey,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Southwark,White
1,25 to 34,Female,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Southwark,White
1,13 to 19,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Croydon,Black
1,20 to 24,Female,Not known/Not Recorded,Yes,Jul 2008,Murder,Solved,Tower Hamlets,White
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male,Shooting,No,Jul 2008,Murder,Solved,Tower Hamlets,Black
1,25 to 34,Female,Not known/Not Recorded,No,Jul 2008,Murder,Solved,Hackney,Not Recorded / Unknown
1,35 to 44,Male,Blunt Implement,No,Jul 2008,Murder,Solved,Hackney,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Waltham Forest,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Jul 2008,Murder,Solved,Enfield,Black
1,35 to 44,Female,Blunt Implement,Yes,Jul 2008,Murder,Solved,Newham,Asian
1,25 to 34,Male,Other Method of Killing,No,Jul 2008,Manslaughter,Solved,Westminster,White
1,20 to 24,Female,Knife or Sharp Implement,Yes,Aug 2008,Murder,Solved,Wandsworth,White
1,35 to 44,Male,Knife or Sharp Implement,No,Aug 2008,Murder,Solved,Lambeth,White
1,55 to 64,Male,Knife or Sharp Implement,Yes,Aug 2008,Murder,Solved,Ealing,Black
1,35 to 44,Female,Other Method of Killing,Yes,Aug 2008,Murder,Solved,Southwark,White
1,13 to 19,Male,Shooting,No,Aug 2008,Murder,Solved,Southwark,Black
1,20 to 24,Male,Shooting,No,Aug 2008,Murder,Unsolved,Southwark,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2008,Murder,Solved,Croydon,Asian
1,65 and over,Female,Knife or Sharp Implement,Yes,Aug 2008,Murder,Solved,Tower Hamlets,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2008,Murder,Solved,Hackney,Black
1,35 to 44,Male,Other Method of Killing,No,Aug 2008,Murder,Solved,Waltham Forest,White
1,13 to 19,Male,Knife or Sharp Implement,No,Aug 2008,Murder,Solved,Waltham Forest,Black
1,35 to 44,Female,Not known/Not Recorded,No,Aug 2008,Murder,Solved,Waltham Forest,White
1,45 to 54,Male,Shooting,No,Aug 2008,Murder,Solved,Newham,Black
1,25 to 34,Male,Other Method of Killing,No,Aug 2008,Manslaughter,Solved,Westminster,White
1,20 to 24,Male,Knife or Sharp Implement,No,Sep 2008,Murder,Unsolved,Lambeth,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2008,Murder,Solved,Ealing,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Sep 2008,Murder,Solved,Islington,Black
1,45 to 54,Female,Knife or Sharp Implement,Yes,Sep 2008,Murder,Solved,Southwark,Black
1,45 to 54,Female,"Physical Assault, no weapon",No,Sep 2008,Murder,Solved,Southwark,White
1,45 to 54,Male,Other Method of Killing,No,Sep 2008,Manslaughter,Solved,Bromley,White
1,20 to 24,Male,Other Method of Killing,No,Sep 2008,Manslaughter,Solved,Bromley,White
1,13 to 19,Male,Knife or Sharp Implement,No,Sep 2008,Murder,Solved,Croydon,Black
1,65 and over,Male,Not known/Not Recorded,No,Sep 2008,Murder,Solved,Sutton,White
1,20 to 24,Female,Knife or Sharp Implement,No,Sep 2008,Murder,Solved,Newham,Asian
1,25 to 34,Female,Not known/Not Recorded,No,Oct 2008,Manslaughter,Unsolved,Hounslow,White
1,25 to 34,Male,Knife or Sharp Implement,No,Oct 2008,Murder,Solved,Hounslow,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,Oct 2008,Murder,Solved,Hillingdon,White
1,20 to 24,Male,Shooting,No,Oct 2008,Murder,Unsolved,Lambeth,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Oct 2008,Murder,Solved,Lambeth,Black
1,25 to 34,Male,Shooting,No,Oct 2008,Murder,Solved,Barnet,Other
1,35 to 44,Female,"Physical Assault, no weapon",Yes,Oct 2008,Murder,Solved,Ealing,Asian
1,20 to 24,Male,Shooting,No,Oct 2008,Murder,Solved,Southwark,Black
1,35 to 44,Female,Knife or Sharp Implement,Yes,Oct 2008,Murder,Solved,Greenwich,White
1,0 to 12,Male,Other Method of Killing,No,Oct 2008,Murder,Solved,Bexley,Not Recorded / Unknown
1,45 to 54,Female,"Physical Assault, no weapon",No,Oct 2008,Murder,Solved,Waltham Forest,Asian
1,20 to 24,Male,Knife or Sharp Implement,No,Nov 2008,Murder,Unsolved,Wandsworth,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Nov 2008,Murder,Solved,Hillingdon,White
1,45 to 54,Female,Knife or Sharp Implement,Yes,Nov 2008,Murder,Unsolved,Lambeth,White
1,45 to 54,Male,Knife or Sharp Implement,No,Nov 2008,Murder,Solved,Brent,Asian
1,20 to 24,Male,Shooting,No,Nov 2008,Murder,Solved,Ealing,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Nov 2008,Murder,Solved,Islington,Black
1,25 to 34,Male,"Physical Assault, no weapon",No,Nov 2008,Murder,Solved,Greenwich,White
1,20 to 24,Male,Shooting,No,Nov 2008,Murder,Unsolved,Croydon,Black
1,35 to 44,Male,"Physical Assault, no weapon",No,Nov 2008,Manslaughter,Solved,Croydon,White
1,13 to 19,Male,Knife or Sharp Implement,No,Nov 2008,Murder,Solved,Redbridge,Asian
1,25 to 34,Female,Not known/Not Recorded,No,Nov 2008,Murder,Solved,Redbridge,White
1,45 to 54,Female,"Physical Assault, no weapon",Yes,Nov 2008,Murder,Solved,Enfield,White
1,45 to 54,Male,Knife or Sharp Implement,No,Dec 2008,Murder,Unsolved,Wandsworth,White
1,25 to 34,Male,Shooting,No,Dec 2008,Murder,Solved,Lambeth,Black
1,35 to 44,Male,Other Method of Killing,No,Dec 2008,Murder,Solved,Southwark,White
1,25 to 34,Male,Knife or Sharp Implement,No,Dec 2008,Murder,Solved,Lewisham,Black
1,0 to 12,Male,Other Method of Killing,No,Dec 2008,Murder,Solved,Bexley,Not Recorded / Unknown
1,65 and over,Male,"Physical Assault, no weapon",No,Dec 2008,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male,"Physical Assault, no weapon",No,Dec 2008,Murder,Solved,Enfield,White
1,20 to 24,Male,Shooting,No,Dec 2008,Murder,Solved,Hammersmith & Fulham,Black
1,35 to 44,Male,Other Method of Killing,Yes,Jan 2009,Murder,Solved,Hounslow,Asian
1,55 to 64,Female,Knife or Sharp Implement,Yes,Jan 2009,Murder,Solved,Lambeth,Black
1,25 to 34,Male,Blunt Implement,No,Jan 2009,Murder,Solved,Lambeth,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2009,Murder,Solved,Brent,White
1,65 and over,Female,Other Method of Killing,No,Jan 2009,Murder,Unsolved,Harrow,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2009,Murder,Solved,Croydon,Black
1,25 to 34,Male,Blunt Implement,No,Jan 2009,Murder,Solved,Tower Hamlets,Asian
1,65 and over,Female,Other Method of Killing,No,Jan 2009,Murder,Solved,Hackney,White
1,25 to 34,Male,Knife or Sharp Implement,No,Jan 2009,Murder,Solved,Hackney,Black
1,35 to 44,Male,Knife or Sharp Implement,No,Jan 2009,Murder,Solved,Enfield,White
1,55 to 64,Male,Blunt Implement,No,Jan 2009,Murder,Solved,Newham,Asian
1,13 to 19,Male,Knife or Sharp Implement,No,Jan 2009,Murder,Solved,Newham,Black
1,20 to 24,Female,"Physical Assault, no weapon",Yes,Feb 2009,Murder,Solved,Hounslow,Asian
1,35 to 44,Female,Knife or Sharp Implement,Yes,Feb 2009,Murder,Solved,Merton,Asian
1,25 to 34,Male,Shooting,No,Feb 2009,Murder,Solved,Brent,Black
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2009,Murder,Solved,Harrow,Asian
1,25 to 34,Male,Shooting,No,Feb 2009,Murder,Solved,Haringey,Black
1,25 to 34,Male,Shooting,No,Feb 2009,Murder,Solved,Southwark,Black
1,35 to 44,Male,Knife or Sharp Implement,Yes,Feb 2009,Murder,Solved,Lewisham,Black
1,55 to 64,Female,Other Method of Killing,No,Feb 2009,Murder,Solved,Tower Hamlets,White
1,13 to 19,Female,Other Method of Killing,No,Feb 2009,Murder,Solved,Tower Hamlets,White
1,45 to 54,Male,"Physical Assault, no weapon",No,Feb 2009,Murder,Solved,Waltham Forest,White
1,55 to 64,Male,"Physical Assault, no weapon",No,Feb 2009,Murder,Solved,Waltham Forest,White
1,13 to 19,Male,Knife or Sharp Implement,No,Feb 2009,Murder,Solved,Newham,Black
1,45 to 54,Female,"Physical Assault, no weapon",Yes,Mar 2009,Murder,Solved,Camden,White
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Unsolved,Ealing,Black
1,45 to 54,Male,Shooting,No,Mar 2009,Murder,Solved,Islington,White
1,20 to 24,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Haringey,White
1,13 to 19,Male,Shooting,No,Mar 2009,Murder,Solved,Haringey,Black
1,45 to 54,Female,Blunt Implement,Yes,Mar 2009,Murder,Solved,Southwark,White
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Bromley,White
1,35 to 44,Male,Shooting,No,Mar 2009,Murder,Solved,Greenwich,White
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Greenwich,Black
1,25 to 34,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Greenwich,White
1,13 to 19,Female,Other Method of Killing,No,Mar 2009,Manslaughter,Solved,Bexley,White
1,13 to 19,Male,Other Method of Killing,No,Mar 2009,Manslaughter,Solved,Bexley,White
1,65 and over,Female,"Physical Assault, no weapon",No,Mar 2009,Murder,Solved,Sutton,White
1,13 to 19,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Waltham Forest,Black
1,45 to 54,Male,Knife or Sharp Implement,No,Mar 2009,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male,"Physical Assault, no weapon",No,Mar 2009,Murder,Solved,Westminster,Other
1,65 and over,Male,Knife or Sharp Implement,Yes,Apr 2009,Murder,Solved,Wandsworth,White
1,13 to 19,Male,Knife or Sharp Implement,No,Apr 2009,Murder,Solved,Lambeth,Black
1,25 to 34,Female,Knife or Sharp Implement,Yes,Apr 2009,Murder,Solved,Tower Hamlets,Asian
1,20 to 24,Male,Knife or Sharp Implement,Yes,Apr 2009,Murder,Solved,Hackney,White
1,45 to 54,Male,Knife or Sharp Implement,No,Apr 2009,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male,Other Method of Killing,No,Apr 2009,Murder,Solved,Newham,Black
1,20 to 24,Male,Shooting,No,May 2009,Murder,Solved,Wandsworth,Black
1,65 and over,Male,"Physical Assault, no weapon",Yes,May 2009,Murder,Solved,Wandsworth,Black
1,20 to 24,Male,Knife or Sharp Implement,No,May 2009,Murder,Solved,Hillingdon,Black
1,25 to 34,Male,Other Method of Killing,No,May 2009,Murder,Solved,Brent,Black
1,35 to 44,Male,Knife or Sharp Implement,Yes,May 2009,Murder,Solved,Haringey,Black
1,55 to 64,Male,Other Method of Killing,No,May 2009,Manslaughter,Solved,Haringey,Black
1,13 to 19,Male,Knife or Sharp Implement,No,May 2009,Murder,Solved,Lewisham,Asian
1,35 to 44,Male,Knife or Sharp Implement,No,May 2009,Murder,Solved,Lewisham,White
1,45 to 54,Male,Knife or Sharp Implement,No,May 2009,Murder,Solved,Greenwich,Black
1,25 to 34,Male,Shooting,No,May 2009,Murder,Solved,Croydon,Black
1,13 to 19,Male,Knife or Sharp Implement,No,May 2009,Murder,Solved,Hackney,Black
1,35 to 44,Female,"Physical Assault, no weapon",No,May 2009,Murder,Solved,Waltham Forest,Asian
1,13 to 19,Female,Other Method of Killing,No,Jun 2009,Murder,Solved,Wandsworth,Asian
1,20 to 24,Female,Other Method of Killing,No,Jun 2009,Murder,Solved,Wandsworth,Asian
1,25 to 34,Male,Knife or Sharp Implement,No,Jun 2009,Murder,Solved,Lambeth,White
1,45 to 54,Male,Other Method of Killing,No,Jun 2009,Murder,Solved,Haringey,White
1,45 to 54,Male,Blunt Implement,No,Jun 2009,Murder,Solved,Redbridge,Black
